Round_name,Run_id,Version,Total_timespan,Total_travel_time,Average_travel_Time,Max_Travel_time,Total_#_cars,#_finished,Deadline Misses,Deadline_overTime,Time,Teleport_Jam,Teleport_Yield,Teleport_Wrong_Lane,#_Collisions,#Emergency_stops
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-0,duaIterate,Meso-SUMO-DUE.9.5,1700,325611,325.611,1251,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-1,duaIterate,Meso-SUMO-DUE.9.5,1698,314350,314.35,1224,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-2,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-3,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-4,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-5,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-6,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-7,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-8,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-9,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-10,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-11,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-12,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-13,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-14,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-15,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-16,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-17,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-18,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-19,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-20,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-21,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-22,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-23,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-24,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-25,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-26,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-27,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-28,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-4-Iteration-29,duaIterate,Meso-SUMO-DUE.9.5,1697,314578,314.578,1223,1000,1000,0,0,0,0,1,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-0,duaIterate,Micro-DUE.9.5,3132,106398,106.398,132,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-1,duaIterate,Micro-DUE.9.5,3859,409470,409.47,955,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-2,duaIterate,Micro-DUE.9.5,3607,370713,370.713,1256,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-3,duaIterate,Micro-DUE.9.5,3310,257985,257.985,1371,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-4,duaIterate,Micro-DUE.9.5,3187,179829,179.829,966,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-5,duaIterate,Micro-DUE.9.5,3135,143549,143.549,692,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-6,duaIterate,Micro-DUE.9.5,3130,118134,118.134,416,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-7,duaIterate,Micro-DUE.9.5,3127,115553,115.553,398,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-8,duaIterate,Micro-DUE.9.5,3132,111425,111.425,390,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-9,duaIterate,Micro-DUE.9.5,3133,110775,110.775,390,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-10,duaIterate,Micro-DUE.9.5,3131,109827,109.827,346,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-11,duaIterate,Micro-DUE.9.5,3130,109653,109.653,346,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-12,duaIterate,Micro-DUE.9.5,3129,108806,108.806,287,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-13,duaIterate,Micro-DUE.9.5,3127,108704,108.704,344,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-14,duaIterate,Micro-DUE.9.5,3132,107723,107.723,244,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-15,duaIterate,Micro-DUE.9.5,3135,107712,107.712,244,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-16,duaIterate,Micro-DUE.9.5,3130,107617,107.617,292,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-17,duaIterate,Micro-DUE.9.5,3129,107356,107.356,227,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-18,duaIterate,Micro-DUE.9.5,3129,107350,107.35,227,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-19,duaIterate,Micro-DUE.9.5,3132,107095,107.095,228,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-20,duaIterate,Micro-DUE.9.5,3133,107046,107.046,228,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-21,duaIterate,Micro-DUE.9.5,3132,107042,107.042,227,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-22,duaIterate,Micro-DUE.9.5,3130,106925,106.925,229,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-23,duaIterate,Micro-DUE.9.5,3133,106857,106.857,228,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-24,duaIterate,Micro-DUE.9.5,3133,106857,106.857,228,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-25,duaIterate,Micro-DUE.9.5,3133,106857,106.857,228,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-26,duaIterate,Micro-DUE.9.5,3135,106832,106.832,228,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-27,duaIterate,Micro-DUE.9.5,3133,106771,106.771,229,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-28,duaIterate,Micro-DUE.9.5,3137,106648,106.648,216,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-29,duaIterate,Micro-DUE.9.5,3134,106505,106.505,169,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-0,duaIterate,Meso-DUE.9.5,3132,106398,106.398,132,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-1,duaIterate,Meso-DUE.9.5,3881,413047,413.047,953,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-2,duaIterate,Meso-DUE.9.5,3871,407632,407.632,949,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-3,duaIterate,Meso-DUE.9.5,3859,409470,409.47,955,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-4,duaIterate,Meso-DUE.9.5,3857,404726,404.726,996,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-5,duaIterate,Meso-DUE.9.5,3815,401944,401.944,948,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-6,duaIterate,Meso-DUE.9.5,3896,414485,414.485,984,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-7,duaIterate,Meso-DUE.9.5,3851,412520,412.52,995,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-8,duaIterate,Meso-DUE.9.5,3812,398101,398.101,1011,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-9,duaIterate,Meso-DUE.9.5,3946,425388,425.388,1083,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-10,duaIterate,Meso-DUE.9.5,3784,407379,407.379,988,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-11,duaIterate,Meso-DUE.9.5,3869,416850,416.85,1111,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-12,duaIterate,Meso-DUE.9.5,3741,389983,389.983,1005,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-13,duaIterate,Meso-DUE.9.5,3741,389983,389.983,1005,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-14,duaIterate,Meso-DUE.9.5,3759,398860,398.86,1004,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-15,duaIterate,Meso-DUE.9.5,3817,411647,411.647,990,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-16,duaIterate,Meso-DUE.9.5,3798,402686,402.686,1013,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-17,duaIterate,Meso-DUE.9.5,3809,393260,393.26,1031,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-18,duaIterate,Meso-DUE.9.5,3855,397988,397.988,1038,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-19,duaIterate,Meso-DUE.9.5,3797,396178,396.178,984,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-20,duaIterate,Meso-DUE.9.5,3797,396178,396.178,984,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-21,duaIterate,Meso-DUE.9.5,3884,414407,414.407,1052,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-22,duaIterate,Meso-DUE.9.5,3876,409838,409.838,1027,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-23,duaIterate,Meso-DUE.9.5,3834,396233,396.233,1041,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-24,duaIterate,Meso-DUE.9.5,3856,405542,405.542,1115,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-25,duaIterate,Meso-DUE.9.5,3782,392690,392.69,1047,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-26,duaIterate,Meso-DUE.9.5,3889,417132,417.132,1152,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-27,duaIterate,Meso-DUE.9.5,3760,397687,397.687,1043,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-28,duaIterate,Meso-DUE.9.5,3823,404203,404.203,1110,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-29,duaIterate,Meso-DUE.9.5,3752,394261,394.261,1034,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-0,duaIterate,Meso-SUMO-DUE.9.5,3132,106398,106.398,132,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-1,duaIterate,Meso-SUMO-DUE.9.5,3881,413047,413.047,953,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-2,duaIterate,Meso-SUMO-DUE.9.5,3871,407632,407.632,949,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-3,duaIterate,Meso-SUMO-DUE.9.5,3859,409470,409.47,955,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-4,duaIterate,Meso-SUMO-DUE.9.5,3857,404726,404.726,996,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-5,duaIterate,Meso-SUMO-DUE.9.5,3815,401944,401.944,948,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-6,duaIterate,Meso-SUMO-DUE.9.5,3896,414485,414.485,984,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-7,duaIterate,Meso-SUMO-DUE.9.5,3851,412520,412.52,995,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-8,duaIterate,Meso-SUMO-DUE.9.5,3812,398101,398.101,1011,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-9,duaIterate,Meso-SUMO-DUE.9.5,3946,425388,425.388,1083,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-10,duaIterate,Meso-SUMO-DUE.9.5,3784,407379,407.379,988,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-11,duaIterate,Meso-SUMO-DUE.9.5,3869,416850,416.85,1111,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-12,duaIterate,Meso-SUMO-DUE.9.5,3741,389983,389.983,1005,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-13,duaIterate,Meso-SUMO-DUE.9.5,3741,389983,389.983,1005,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-14,duaIterate,Meso-SUMO-DUE.9.5,3759,398860,398.86,1004,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-15,duaIterate,Meso-SUMO-DUE.9.5,3817,411647,411.647,990,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-16,duaIterate,Meso-SUMO-DUE.9.5,3798,402686,402.686,1013,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-17,duaIterate,Meso-SUMO-DUE.9.5,3809,393260,393.26,1031,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-18,duaIterate,Meso-SUMO-DUE.9.5,3855,397988,397.988,1038,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-19,duaIterate,Meso-SUMO-DUE.9.5,3797,396178,396.178,984,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-20,duaIterate,Meso-SUMO-DUE.9.5,3797,396178,396.178,984,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-21,duaIterate,Meso-SUMO-DUE.9.5,3884,414407,414.407,1052,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-22,duaIterate,Meso-SUMO-DUE.9.5,3876,409838,409.838,1027,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-23,duaIterate,Meso-SUMO-DUE.9.5,3834,396233,396.233,1041,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-24,duaIterate,Meso-SUMO-DUE.9.5,3856,405542,405.542,1115,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-25,duaIterate,Meso-SUMO-DUE.9.5,3782,392690,392.69,1047,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-26,duaIterate,Meso-SUMO-DUE.9.5,3889,417132,417.132,1152,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-27,duaIterate,Meso-SUMO-DUE.9.5,3760,397687,397.687,1043,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-28,duaIterate,Meso-SUMO-DUE.9.5,3823,404203,404.203,1110,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-1-Iteration-29,duaIterate,Meso-SUMO-DUE.9.5,3752,394261,394.261,1034,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-0,duaIterate,Micro-DUE.9.5,3132,106398,106.398,132,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-1,duaIterate,Micro-DUE.9.5,3859,409470,409.47,955,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-2,duaIterate,Micro-DUE.9.5,3674,382123,382.123,1326,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-3,duaIterate,Micro-DUE.9.5,3306,257095,257.095,1354,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-4,duaIterate,Micro-DUE.9.5,3187,179829,179.829,966,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-5,duaIterate,Micro-DUE.9.5,3135,144682,144.682,692,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-6,duaIterate,Micro-DUE.9.5,3128,118210,118.21,416,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-7,duaIterate,Micro-DUE.9.5,3130,115579,115.579,398,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-8,duaIterate,Micro-DUE.9.5,3130,111497,111.497,390,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-9,duaIterate,Micro-DUE.9.5,3133,110807,110.807,390,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-10,duaIterate,Micro-DUE.9.5,3134,109904,109.904,346,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-11,duaIterate,Micro-DUE.9.5,3129,109693,109.693,346,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-12,duaIterate,Micro-DUE.9.5,3129,108874,108.874,287,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-13,duaIterate,Micro-DUE.9.5,3132,108601,108.601,344,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-14,duaIterate,Micro-DUE.9.5,3133,107766,107.766,244,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-15,duaIterate,Micro-DUE.9.5,3134,107714,107.714,244,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-16,duaIterate,Micro-DUE.9.5,3128,107638,107.638,292,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-17,duaIterate,Micro-DUE.9.5,3125,107436,107.436,227,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-18,duaIterate,Micro-DUE.9.5,3125,107380,107.38,227,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-19,duaIterate,Micro-DUE.9.5,3132,107095,107.095,228,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-20,duaIterate,Micro-DUE.9.5,3133,107046,107.046,228,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-21,duaIterate,Micro-DUE.9.5,3132,107042,107.042,227,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-22,duaIterate,Micro-DUE.9.5,3130,106925,106.925,229,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-23,duaIterate,Micro-DUE.9.5,3133,106857,106.857,228,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-24,duaIterate,Micro-DUE.9.5,3133,106857,106.857,228,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-25,duaIterate,Micro-DUE.9.5,3133,106857,106.857,228,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-26,duaIterate,Micro-DUE.9.5,3135,106832,106.832,228,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-27,duaIterate,Micro-DUE.9.5,3133,106771,106.771,229,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-28,duaIterate,Micro-DUE.9.5,3137,106648,106.648,216,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-29,duaIterate,Micro-DUE.9.5,3134,106505,106.505,169,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-0,duaIterate,Meso-DUE.9.5,3132,106398,106.398,132,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-1,duaIterate,Meso-DUE.9.5,3881,413047,413.047,953,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-2,duaIterate,Meso-DUE.9.5,3871,407632,407.632,949,1000,1000,0,0,0,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-On_Project_R-2-Iteration-3,duaIterate,Meso-DUE.9.5,3859,409470,409.47,955,1000,1000,0,0,0,0,0,0,0,0
